"product";"rep";"subject";"descriptor";"start";"score";"duration";"stop";"sequenceStart";"sequenceStop";"sequenceDuration";"stdStart";"stdDuration";"stdStop"
"C1";"1";"A81";"Salty";18;1;1.937;20;1.416;32.72;31.304;0.55;0.06;0.61
"C1";"1";"A81";"Potato";11;1;2.09;13;1.416;32.72;31.304;0.34;0.06;0.4
"C1";"1";"A81";"Sticky_Pasty";13;1;1.432;14;1.416;32.72;31.304;0.4;0.04;0.44
"C1";"1";"A81";"Salty";31;1;1.832;33;1.416;32.72;31.304;0.95;0.06;1.01
"C1";"1";"A81";"Melting";30;1;1.068;31;1.416;32.72;31.304;0.92;0.03;0.95
"C1";"1";"A81";"Melting";20;1;1.441;22;1.416;32.72;31.304;0.61;0.04;0.65
"C1";"1";"A81";"Potato";22;1;8.22;30;1.416;32.72;31.304;0.67;0.25;0.92
"C1";"1";"A82";"Roasted";7;1;1.023;8;2.833;23.177;20.344;0.3;0.04;0.34
"C1";"1";"A82";"Crispy";3;1;3.738;7;2.833;23.177;20.344;0.13;0.16;0.29
"C1";"1";"A82";"Salty";21;1;1.236;22;2.833;23.177;20.344;0.91;0.05;0.96
"C1";"1";"A82";"Potato";8;1;4.967;13;2.833;23.177;20.344;0.35;0.21;0.56
"C1";"1";"A82";"Crispy";13;1;6.305;19;2.833;23.177;20.344;0.56;0.27;0.83
"C1";"1";"A82";"Bland";19;1;2.094;21;2.833;23.177;20.344;0.82;0.09;0.91
"C1";"1";"A82";"Bland";22;1;0.980999999999998;23;2.833;23.177;20.344;0.95;0.04;0.99
"C1";"1";"A83";"Crackly_Hard";2;1;3.585;6;2.276;28.883;26.607;0.07;0.12;0.19
"C1";"1";"A83";"Salty";6;1;3.489;9;2.276;28.883;26.607;0.21;0.12;0.33
"C1";"1";"A83";"Fat";15;1;3.552;19;2.276;28.883;26.607;0.52;0.12;0.64
"C1";"1";"A83";"Salty";19;1;9.955;29;2.276;28.883;26.607;0.66;0.34;1
"C1";"1";"A83";"Roasted";9;1;2.887;12;2.276;28.883;26.607;0.31;0.1;0.41
"C1";"1";"A83";"Sticky_Pasty";12;1;3.139;15;2.276;28.883;26.607;0.42;0.11;0.53
"C1";"1";"A84";"Crackly_Hard";2;1;5.225;7;2.233;31.053;28.82;0.06;0.17;0.23
"C1";"1";"A84";"Salty";7;1;1.958;9;2.233;31.053;28.82;0.23;0.06;0.29
"C1";"1";"A84";"Potato";9;1;2.401;12;2.233;31.053;28.82;0.29;0.08;0.37
"C1";"1";"A84";"Fat";12;1;3.227;15;2.233;31.053;28.82;0.39;0.1;0.49
"C1";"1";"A84";"Crispy";15;1;2.742;18;2.233;31.053;28.82;0.48;0.09;0.57
"C1";"1";"A84";"Salty";18;1;6.011;24;2.233;31.053;28.82;0.58;0.19;0.77
"C1";"1";"A84";"Roasted";24;1;7.256;31;2.233;31.053;28.82;0.77;0.23;1
"C1";"1";"A85";"Crispy";5;1;3.224;8;3.593;18.557;14.964;0.27;0.17;0.44
"C1";"1";"A85";"Crackly_Hard";4;1;0.998;5;3.593;18.557;14.964;0.22;0.05;0.27
"C1";"1";"A85";"Salty";8;1;3.633;11;3.593;18.557;14.964;0.43;0.2;0.63
"C1";"1";"A85";"Roasted";11;1;1.936;13;3.593;18.557;14.964;0.59;0.1;0.69
"C1";"1";"A85";"Potato";13;1;5.173;19;3.593;18.557;14.964;0.7;0.28;0.98
"C1";"1";"A86";"Potato";5;1;1.231;6;3.616;18.934;15.318;0.26;0.07;0.33
"C1";"1";"A86";"Crackly_Hard";6;1;2.566;9;3.616;18.934;15.318;0.32;0.14;0.46
"C1";"1";"A86";"Salty";9;1;6.3;15;3.616;18.934;15.318;0.48;0.33;0.81
"C1";"1";"A86";"Salty";4;1;1.498;5;3.616;18.934;15.318;0.21;0.08;0.29
"C1";"1";"A86";"Potato";17;1;1.464;19;3.616;18.934;15.318;0.9;0.08;0.98
"C1";"1";"A86";"Crispy";15;1;2.259;17;3.616;18.934;15.318;0.79;0.12;0.91
"C1";"1";"A87";"Crackly_Hard";2;1;8.826;11;1.913;24.003;22.09;0.08;0.37;0.45
"C1";"1";"A87";"Bland";16;1;6.248;22;1.913;24.003;22.09;0.67;0.26;0.93
"C1";"1";"A87";"Sticky_Pasty";22;1;1.773;24;1.913;24.003;22.09;0.92;0.07;0.99
"C1";"1";"A87";"Fat";11;1;4.758;15;1.913;24.003;22.09;0.46;0.2;0.66
"C1";"1";"A87";"Potato";15;1;0.484999999999999;16;1.913;24.003;22.09;0.62;0.02;0.64
"C1";"1";"A88";"Potato";41;1;1.759;42;4.189;42.275;38.086;0.97;0.04;1.01
"C1";"1";"A88";"Crackly_Hard";4;1;34.359;39;4.189;42.275;38.086;0.09;0.81;0.9
"C1";"1";"A88";"Crispy";39;1;1.968;41;4.189;42.275;38.086;0.92;0.05;0.97
"C1";"1";"A89";"Salty";2;1;2.974;5;1.546;22.824;21.278;0.09;0.13;0.22
"C1";"1";"A89";"Crispy";5;1;3.592;8;1.546;22.824;21.278;0.22;0.16;0.38
"C1";"1";"A89";"Fat";8;1;2.063;10;1.546;22.824;21.278;0.35;0.09;0.44
"C1";"1";"A89";"Potato";10;1;12.649;23;1.546;22.824;21.278;0.44;0.55;0.99
"C1";"1";"A90";"Crispy";1;1;0.802;1;0.679;17.972;17.293;0.06;0.04;0.1
"C1";"1";"A90";"Salty";1;1;2.36;4;0.679;17.972;17.293;0.06;0.13;0.19
"C1";"1";"A90";"Potato";4;1;4.669;9;0.679;17.972;17.293;0.22;0.26;0.48
"C1";"1";"A90";"Sticky_Pasty";11;1;6.597;18;0.679;17.972;17.293;0.61;0.37;0.98
"C1";"1";"A90";"Fat";9;1;2.865;11;0.679;17.972;17.293;0.5;0.16;0.66
"C1";"1";"A91";"Fat";9;1;9.572;19;1.354;18.51;17.156;0.49;0.52;1.01
"C1";"1";"A91";"Potato";7;1;1.837;9;1.354;18.51;17.156;0.38;0.1;0.48
"C1";"1";"A91";"Crackly_Hard";1;1;2.829;4;1.354;18.51;17.156;0.05;0.15;0.2
"C1";"1";"A91";"Fat";4;1;2.918;7;1.354;18.51;17.156;0.22;0.16;0.38
"C1";"1";"A92";"Salty";14;1;5.648;19;13.789;29.827;16.038;0.47;0.19;0.66
"C1";"1";"A92";"Crackly_Hard";19;1;1.502;21;13.789;29.827;16.038;0.64;0.05;0.69
"C1";"1";"A92";"Potato";21;1;8.888;30;13.789;29.827;16.038;0.7;0.3;1
"C1";"1";"A93";"Fat";8;1;6.353;14;5.25;24.923;19.673;0.32;0.25;0.57
"C1";"1";"A93";"Roasted";14;1;4.642;19;5.25;24.923;19.673;0.56;0.19;0.75
"C1";"1";"A93";"Crispy";5;1;1.46;7;5.25;24.923;19.673;0.2;0.06;0.26
"C1";"1";"A93";"Salty";7;1;1.162;8;5.25;24.923;19.673;0.28;0.05;0.33
"C1";"1";"A93";"Crispy";23;1;1.538;25;5.25;24.923;19.673;0.92;0.06;0.98
"C1";"1";"A93";"Salty";19;1;1.95;21;5.25;24.923;19.673;0.76;0.08;0.84
"C1";"1";"A93";"Fat";21;1;2.568;23;5.25;24.923;19.673;0.84;0.1;0.94
"C1";"1";"A94";"Potato";16;1;9.034;25;4.395;25.493;21.098;0.63;0.35;0.98
"C1";"1";"A94";"Crispy";4;1;4.888;9;4.395;25.493;21.098;0.16;0.19;0.35
"C1";"1";"A94";"Bland";9;1;7.176;16;4.395;25.493;21.098;0.35;0.28;0.63
"C1";"1";"A95";"Roasted";5;1;2.993;8;1.182;7.832;6.65;0.64;0.38;1.02
"C1";"1";"A95";"Crackly_Hard";1;1;2.726;4;1.182;7.832;6.65;0.13;0.35;0.48
"C1";"1";"A95";"Bland";4;1;0.931;5;1.182;7.832;6.65;0.51;0.12;0.63
"C2";"1";"A01";"Potato";8;1;1.608;10;2.422;20.908;18.486;0.38;0.08;0.46
"C2";"1";"A01";"Crispy";10;1;11.111;21;2.422;20.908;18.486;0.48;0.53;1.01
"C2";"1";"A01";"Crackly_Hard";2;1;5.767;8;2.422;20.908;18.486;0.1;0.28;0.38
"C2";"1";"A02";"Salty";9;1;5.653;14;2.276;25.536;23.26;0.35;0.22;0.57
"C2";"1";"A02";"Salty";2;1;1.426;4;2.276;25.536;23.26;0.08;0.06;0.14
"C2";"1";"A02";"Crispy";4;1;4.842;9;2.276;25.536;23.26;0.16;0.19;0.35
"C2";"1";"A02";"Salty";23;1;2.759;26;2.276;25.536;23.26;0.9;0.11;1.01
"C2";"1";"A02";"Crispy";14;1;1.406;16;2.276;25.536;23.26;0.55;0.06;0.61
"C2";"1";"A02";"Salty";16;1;4.331;20;2.276;25.536;23.26;0.63;0.17;0.8
"C2";"1";"A02";"Potato";20;1;2.843;23;2.276;25.536;23.26;0.78;0.11;0.89
"C2";"1";"A04";"Bland";9;1;3.731;13;0.63;12.505;11.875;0.72;0.3;1.02
"C2";"1";"A04";"Crispy";1;1;2.784;3;0.63;12.505;11.875;0.08;0.22;0.3
"C2";"1";"A04";"Crackly_Hard";3;1;5.36;9;0.63;12.505;11.875;0.24;0.43;0.67
"C2";"1";"A05";"Crispy";4;1;2.401;6;1.9;18.912;17.012;0.21;0.13;0.34
"C2";"1";"A05";"Crackly_Hard";6;1;3.197;10;1.9;18.912;17.012;0.32;0.17;0.49
"C2";"1";"A05";"Salty";10;1;9.289;19;1.9;18.912;17.012;0.53;0.49;1.02
"C2";"1";"A05";"Salty";2;1;2.125;4;1.9;18.912;17.012;0.11;0.11;0.22
"C2";"1";"A06";"Crispy";5;1;11.183;16;4.847;18.288;13.441;0.27;0.61;0.88
"C2";"1";"A06";"Salty";16;1;1.497;18;4.847;18.288;13.441;0.87;0.08;0.95
"C2";"1";"A06";"Bland";18;1;0.760999999999999;18;4.847;18.288;13.441;0.98;0.04;1.02
"C2";"1";"A07";"Crispy";2;1;3.539;5;1.731;13.331;11.6;0.15;0.27;0.42
"C2";"1";"A07";"Salty";9;1;4.819;13;1.731;13.331;11.6;0.68;0.36;1.04
"C2";"1";"A07";"Bland";5;1;2.128;7;1.731;13.331;11.6;0.38;0.16;0.54
"C2";"1";"A07";"Melting";7;1;1.114;9;1.731;13.331;11.6;0.53;0.08;0.61
"C2";"1";"A11";"Crispy";1;1;2.432;4;1.093;15.912;14.819;0.06;0.15;0.21
"C2";"1";"A11";"Potato";7;1;3.878;11;1.093;15.912;14.819;0.44;0.24;0.68
"C2";"1";"A11";"Melting";11;1;5.077;16;1.093;15.912;14.819;0.69;0.32;1.01
"C2";"1";"A11";"Crackly_Hard";4;1;1.352;5;1.093;15.912;14.819;0.25;0.08;0.33
"C2";"1";"A11";"Salty";5;1;2.08;7;1.093;15.912;14.819;0.31;0.13;0.44
"C2";"1";"A12";"Salty";5;1;2.928;8;3.076;49.459;46.383;0.1;0.06;0.16
"C2";"1";"A12";"Potato";8;1;3.49;12;3.076;49.459;46.383;0.16;0.07;0.23
"C2";"1";"A12";"Roasted";12;1;4.71;16;3.076;49.459;46.383;0.24;0.1;0.34
"C2";"1";"A12";"Crispy";3;1;2.072;5;3.076;49.459;46.383;0.06;0.04;0.1
"C2";"1";"A12";"Melting";27;1;4.485;32;3.076;49.459;46.383;0.55;0.09;0.64
"C2";"1";"A12";"Potato";32;1;4.601;36;3.076;49.459;46.383;0.65;0.09;0.74
"C2";"1";"A12";"Roasted";36;1;2.694;39;3.076;49.459;46.383;0.73;0.05;0.78
"C2";"1";"A12";"Fat";16;1;10.882;27;3.076;49.459;46.383;0.32;0.22;0.54
"C2";"1";"A12";"Fat";45;1;4.808;49;3.076;49.459;46.383;0.91;0.1;1.01
"C2";"1";"A12";"Salty";39;1;5.713;45;3.076;49.459;46.383;0.79;0.12;0.91
"C2";"1";"A13";"Bland";15;1;13.631;29;4.495;28.857;24.362;0.52;0.47;0.99
"C2";"1";"A13";"Crackly_Hard";4;1;3.303;8;4.495;28.857;24.362;0.14;0.11;0.25
"C2";"1";"A13";"Crispy";8;1;7.428;15;4.495;28.857;24.362;0.28;0.26;0.54
"C2";"1";"A14";"Crispy";12;1;9.23;22;0.911;32.449;31.538;0.37;0.28;0.65
"C2";"1";"A14";"Crispy";1;1;3.408;4;0.911;32.449;31.538;0.03;0.11;0.14
"C2";"1";"A14";"Melting";4;1;7.952;12;0.911;32.449;31.538;0.12;0.25;0.37
"C2";"1";"A14";"Crackly_Hard";22;1;5.865;27;0.911;32.449;31.538;0.68;0.18;0.86
"C2";"1";"A14";"Melting";27;1;5.083;32;0.911;32.449;31.538;0.83;0.16;0.99
"C2";"1";"A16";"Crispy";4;1;3.736;8;4.071;27.976;23.905;0.14;0.13;0.27
"C2";"1";"A16";"Sticky_Pasty";8;1;3.33;11;4.071;27.976;23.905;0.29;0.12;0.41
"C2";"1";"A16";"Potato";11;1;6.708;18;4.071;27.976;23.905;0.39;0.24;0.63
"C2";"1";"A16";"Sticky_Pasty";18;1;10.131;28;4.071;27.976;23.905;0.64;0.36;1
"C2";"1";"A17";"Salty";3;1;4.168;8;1.6;44.049;42.449;0.07;0.09;0.16
"C2";"1";"A17";"Crispy";2;1;1.824;3;1.6;44.049;42.449;0.05;0.04;0.09
"C2";"1";"A17";"Salty";15;1;1.647;17;1.6;44.049;42.449;0.34;0.04;0.38
"C2";"1";"A17";"Roasted";17;1;6.473;23;1.6;44.049;42.449;0.39;0.15;0.54
"C2";"1";"A17";"Salty";23;1;3.751;27;1.6;44.049;42.449;0.52;0.09;0.61
"C2";"1";"A17";"Roasted";27;1;4.769;32;1.6;44.049;42.449;0.61;0.11;0.72
"C2";"1";"A17";"Salty";32;1;3.448;35;1.6;44.049;42.449;0.73;0.08;0.81
"C2";"1";"A17";"Roasted";35;1;5.07;40;1.6;44.049;42.449;0.79;0.12;0.91
"C2";"1";"A17";"Salty";40;1;3.723;44;1.6;44.049;42.449;0.91;0.08;0.99
"C2";"1";"A17";"Salty";10;1;1.752;12;1.6;44.049;42.449;0.23;0.04;0.27
"C2";"1";"A17";"Crispy";12;1;3.32;15;1.6;44.049;42.449;0.27;0.08;0.35
"C2";"1";"A17";"Roasted";8;1;2.504;10;1.6;44.049;42.449;0.18;0.06;0.24
"C2";"1";"A18";"Sticky_Pasty";7;1;0.613;8;7.302;7.915;0.613;0.88;0.08;0.96
"C2";"1";"A19";"Salty";3;1;5.351;8;0.806;14.073;13.267;0.21;0.38;0.59
"C2";"1";"A19";"Potato";8;1;6.139;14;0.806;14.073;13.267;0.57;0.44;1.01
"C2";"1";"A19";"Crackly_Hard";1;1;1.777;3;0.806;14.073;13.267;0.07;0.13;0.2
"C2";"1";"A20";"Melting";6;1;1.511;7;0.71;27.623;26.913;0.22;0.05;0.27
"C2";"1";"A20";"Potato";7;1;1.825;9;0.71;27.623;26.913;0.25;0.07;0.32
"C2";"1";"A20";"Crackly_Hard";1;1;1.428;2;0.71;27.623;26.913;0.04;0.05;0.09
"C2";"1";"A20";"Crispy";2;1;3.685;6;0.71;27.623;26.913;0.07;0.13;0.2
"C2";"1";"A20";"Roasted";23;1;4.217;28;0.71;27.623;26.913;0.83;0.15;0.98
"C2";"1";"A20";"Roasted";9;1;3.809;13;0.71;27.623;26.913;0.33;0.14;0.47
"C2";"1";"A20";"Salty";13;1;10.438;23;0.71;27.623;26.913;0.47;0.38;0.85
"C2";"1";"A21";"Crispy";6;1;1.761;8;6.359;31.211;24.852;0.19;0.06;0.25
"C2";"1";"A21";"Salty";14;1;4.365;19;6.359;31.211;24.852;0.45;0.14;0.59
"C2";"1";"A21";"Fat";19;1;1.504;20;6.359;31.211;24.852;0.61;0.05;0.66
"C2";"1";"A21";"Salty";20;1;4.068;24;6.359;31.211;24.852;0.64;0.13;0.77
"C2";"1";"A21";"Salty";8;1;6.265;14;6.359;31.211;24.852;0.26;0.2;0.46
"C2";"1";"A21";"Salty";25;1;6.158;31;6.359;31.211;24.852;0.8;0.2;1
"C2";"1";"A21";"Fat";24;1;0.731000000000002;25;6.359;31.211;24.852;0.77;0.02;0.79
"C2";"1";"A22";"Salty";2;1;1.963;4;1.577;14.275;12.698;0.14;0.14;0.28
"C2";"1";"A22";"Crispy";4;1;0.681;4;1.577;14.275;12.698;0.28;0.05;0.33
"C2";"1";"A22";"Salty";4;1;3.396;8;1.577;14.275;12.698;0.28;0.24;0.52
"C2";"1";"A22";"Crispy";8;1;0.603000000000001;8;1.577;14.275;12.698;0.56;0.04;0.6
"C2";"1";"A22";"Salty";8;1;1.3;10;1.577;14.275;12.698;0.56;0.09;0.65
"C2";"1";"A22";"Salty";10;1;3.116;13;1.577;14.275;12.698;0.7;0.22;0.92
"C2";"1";"A22";"Fat";13;1;1.639;14;1.577;14.275;12.698;0.91;0.11;1.02
"C2";"1";"A24";"Sticky_Pasty";13;1;9.771;23;8.165;28.586;20.421;0.45;0.34;0.79
"C2";"1";"A24";"Crispy";8;1;2.181;10;8.165;28.586;20.421;0.28;0.08;0.36
"C2";"1";"A24";"Salty";10;1;2.866;13;8.165;28.586;20.421;0.35;0.1;0.45
"C2";"1";"A24";"Salty";23;1;5.603;29;8.165;28.586;20.421;0.8;0.2;1
"C2";"1";"A25";"Crackly_Hard";11;1;3.305;15;11.37;14.675;3.305;0.75;0.23;0.98
"C2";"1";"A26";"Potato";26;1;28.756;55;8.643;55.091;46.448;0.47;0.52;0.99
"C2";"1";"A26";"Melting";12;1;14.72;26;8.643;55.091;46.448;0.22;0.27;0.49
"C2";"1";"A26";"Crispy";9;1;2.972;12;8.643;55.091;46.448;0.16;0.05;0.21
"C2";"1";"A27";"Crackly_Hard";5;1;3.228;8;5.266;41.764;36.498;0.12;0.08;0.2
"C2";"1";"A27";"Potato";8;1;13.05;22;5.266;41.764;36.498;0.19;0.31;0.5
"C2";"1";"A27";"Salty";22;1;20.22;42;5.266;41.764;36.498;0.53;0.48;1.01
"C2";"1";"A28";"Roasted";3;1;0.72;4;1.375;26.711;25.336;0.11;0.03;0.14
"C2";"1";"A28";"Crackly_Hard";1;1;0.96;2;1.375;26.711;25.336;0.04;0.04;0.08
"C2";"1";"A28";"Crispy";2;1;0.808;3;1.375;26.711;25.336;0.07;0.03;0.1
"C2";"1";"A28";"Salty";7;1;1.259;8;1.375;26.711;25.336;0.26;0.05;0.31
"C2";"1";"A28";"Roasted";8;1;2.163;11;1.375;26.711;25.336;0.3;0.08;0.38
"C2";"1";"A28";"Fat";11;1;2.039;13;1.375;26.711;25.336;0.41;0.08;0.49
"C2";"1";"A28";"Crispy";13;1;7.705;20;1.375;26.711;25.336;0.49;0.29;0.78
"C2";"1";"A28";"Roasted";20;1;5.026;25;1.375;26.711;25.336;0.75;0.19;0.94
"C2";"1";"A28";"Salty";25;1;1.395;27;1.375;26.711;25.336;0.94;0.05;0.99
"C2";"1";"A28";"Salty";4;1;1.062;5;1.375;26.711;25.336;0.15;0.04;0.19
"C2";"1";"A28";"Crackly_Hard";5;1;0.662;6;1.375;26.711;25.336;0.19;0.02;0.21
"C2";"1";"A28";"Crispy";6;1;1.537;7;1.375;26.711;25.336;0.22;0.06;0.28
"C2";"1";"A29";"Crispy";5;1;9.685;14;4.58;24.165;19.585;0.21;0.4;0.61
"C2";"1";"A29";"Potato";14;1;3.868;18;4.58;24.165;19.585;0.58;0.16;0.74
"C2";"1";"A29";"Melting";18;1;6.032;24;4.58;24.165;19.585;0.74;0.25;0.99
"C2";"1";"A30";"Crispy";2;1;4.741;6;1.749;12.395;10.646;0.16;0.38;0.54
"C2";"1";"A30";"Melting";6;1;0.777;7;1.749;12.395;10.646;0.48;0.06;0.54
"C2";"1";"A30";"Salty";7;1;0.932999999999999;8;1.749;12.395;10.646;0.56;0.08;0.64
"C2";"1";"A30";"Potato";8;1;4.195;12;1.749;12.395;10.646;0.65;0.34;0.99
"C2";"1";"A31";"Crackly_Hard";1;1;3.864;5;1.102;10.188;9.086;0.1;0.38;0.48
"C2";"1";"A31";"Potato";5;1;0.723;6;1.102;10.188;9.086;0.49;0.07;0.56
"C2";"1";"A31";"Roasted";6;1;2.849;9;1.102;10.188;9.086;0.59;0.28;0.87
"C2";"1";"A31";"Salty";9;1;1.65;10;1.102;10.188;9.086;0.88;0.16;1.04
"C2";"1";"A32";"Crackly_Hard";7;1;1.972;9;7.465;9.437;1.972;0.74;0.21;0.95
"C2";"1";"A33";"Fat";10;1;3.125;13;7.217;25.872;18.655;0.39;0.12;0.51
"C2";"1";"A33";"Potato";13;1;9.094;22;7.217;25.872;18.655;0.5;0.35;0.85
"C2";"1";"A33";"Bland";22;1;3.379;26;7.217;25.872;18.655;0.85;0.13;0.98
"C2";"1";"A33";"Crackly_Hard";7;1;3.057;10;7.217;25.872;18.655;0.27;0.12;0.39
"C2";"1";"A35";"Potato";15;1;5.138;20;3.706;33.133;29.427;0.45;0.16;0.61
"C2";"1";"A35";"Melting";20;1;6.049;26;3.706;33.133;29.427;0.6;0.18;0.78
"C2";"1";"A35";"Crispy";4;1;5.661;9;3.706;33.133;29.427;0.12;0.17;0.29
"C2";"1";"A35";"Roasted";9;1;4.492;14;3.706;33.133;29.427;0.27;0.14;0.41
"C2";"1";"A35";"Salty";14;1;1.08;15;3.706;33.133;29.427;0.42;0.03;0.45
"C2";"1";"A35";"Roasted";26;1;7.007;33;3.706;33.133;29.427;0.78;0.21;0.99
"C2";"1";"A36";"Salty";3;1;2.755;6;1.128;19.004;17.876;0.16;0.14;0.3
"C2";"1";"A36";"Crispy";1;1;2.231;3;1.128;19.004;17.876;0.05;0.12;0.17
"C2";"1";"A36";"Roasted";14;1;4.898;19;1.128;19.004;17.876;0.74;0.26;1
"C2";"1";"A36";"Fat";6;1;2.286;8;1.128;19.004;17.876;0.32;0.12;0.44
"C2";"1";"A36";"Potato";8;1;5.706;14;1.128;19.004;17.876;0.42;0.3;0.72
"C2";"1";"A37";"Salty";7;1;2.562;10;1.2;39.654;38.454;0.18;0.06;0.24
"C2";"1";"A37";"Crispy";10;1;6.37;16;1.2;39.654;38.454;0.25;0.16;0.41
"C2";"1";"A37";"Crackly_Hard";1;1;6.237;7;1.2;39.654;38.454;0.03;0.16;0.19
"C2";"1";"A37";"Potato";16;1;20.29;37;1.2;39.654;38.454;0.4;0.51;0.91
"C2";"1";"A37";"Bland";37;1;2.995;40;1.2;39.654;38.454;0.93;0.08;1.01
"C2";"1";"A38";"Bland";15;1;17.036;32;6.548;32.016;25.468;0.47;0.53;1
"C2";"1";"A38";"Crackly_Hard";7;1;8.432;15;6.548;32.016;25.468;0.22;0.26;0.48
"C2";"1";"A39";"Potato";5;1;7.617;13;2.373;27.36;24.987;0.18;0.28;0.46
"C2";"1";"A39";"Crackly_Hard";2;1;2.688;5;2.373;27.36;24.987;0.07;0.1;0.17
"C2";"1";"A39";"Crackly_Hard";13;1;5.176;18;2.373;27.36;24.987;0.48;0.19;0.67
"C2";"1";"A39";"Roasted";18;1;9.506;27;2.373;27.36;24.987;0.66;0.35;1.01
"C2";"1";"A40";"Melting";9;1;1.114;10;1.321;27.24;25.919;0.33;0.04;0.37
"C2";"1";"A40";"Fat";10;1;4.236;14;1.321;27.24;25.919;0.37;0.16;0.53
"C2";"1";"A40";"Crispy";1;1;1.009;2;1.321;27.24;25.919;0.04;0.04;0.08
"C2";"1";"A40";"Salty";2;1;6.422;9;1.321;27.24;25.919;0.07;0.24;0.31
"C2";"1";"A40";"Potato";18;1;2.717;21;1.321;27.24;25.919;0.66;0.1;0.76
"C2";"1";"A40";"Salty";21;1;6.688;27;1.321;27.24;25.919;0.77;0.25;1.02
"C2";"1";"A40";"Salty";14;1;3.733;18;1.321;27.24;25.919;0.51;0.14;0.65
"C2";"1";"A44";"Crispy";4;1;2.612;7;2.359;42.715;40.356;0.09;0.06;0.15
"C2";"1";"A44";"Salty";7;1;15.086;22;2.359;42.715;40.356;0.16;0.35;0.51
"C2";"1";"A44";"Crackly_Hard";2;1;1.653;4;2.359;42.715;40.356;0.05;0.04;0.09
"C2";"1";"A44";"Salty";23;1;19.471;43;2.359;42.715;40.356;0.54;0.46;1
"C2";"1";"A44";"Roasted";22;1;1.534;23;2.359;42.715;40.356;0.52;0.04;0.56
"C2";"1";"A45";"Bland";19;1;8.717;28;2.877;27.812;24.935;0.68;0.31;0.99
"C2";"1";"A45";"Potato";12;1;6.757;19;2.877;27.812;24.935;0.43;0.24;0.67
"C2";"1";"A45";"Crispy";3;1;1.972;5;2.877;27.812;24.935;0.11;0.07;0.18
"C2";"1";"A45";"Melting";5;1;7.489;12;2.877;27.812;24.935;0.18;0.27;0.45
"C2";"1";"A46";"Crispy";6;1;5.8;11;5.504;29.261;23.757;0.21;0.2;0.41
"C2";"1";"A46";"Melting";11;1;8.472;20;5.504;29.261;23.757;0.38;0.29;0.67
"C2";"1";"A46";"Potato";20;1;9.485;29;5.504;29.261;23.757;0.68;0.32;1
"C2";"1";"A47";"Crackly_Hard";4;1;1.625;6;3.881;26.349;22.468;0.15;0.06;0.21
"C2";"1";"A47";"Crispy";6;1;2.433;8;3.881;26.349;22.468;0.23;0.09;0.32
"C2";"1";"A47";"Potato";8;1;4.444;12;3.881;26.349;22.468;0.3;0.17;0.47
"C2";"1";"A47";"Bland";12;1;4.753;17;3.881;26.349;22.468;0.46;0.18;0.64
"C2";"1";"A47";"Potato";23;1;3.502;26;3.881;26.349;22.468;0.87;0.13;1
"C2";"1";"A47";"Potato";17;1;3.167;20;3.881;26.349;22.468;0.65;0.12;0.77
"C2";"1";"A47";"Melting";20;1;2.544;23;3.881;26.349;22.468;0.76;0.1;0.86
"C2";"1";"A48";"Bland";12;1;5.601;17;2.132;39.796;37.664;0.3;0.14;0.44
"C2";"1";"A48";"Crispy";2;1;9.462;12;2.132;39.796;37.664;0.05;0.24;0.29
"C2";"1";"A48";"Potato";17;1;7.816;25;2.132;39.796;37.664;0.43;0.2;0.63
"C2";"1";"A48";"Bland";25;1;14.785;40;2.132;39.796;37.664;0.63;0.37;1
"C2";"1";"A50";"Bland";10;1;4.633;15;3.979;26.767;22.788;0.37;0.17;0.54
"C2";"1";"A50";"Roasted";15;1;11.758;27;3.979;26.767;22.788;0.56;0.44;1
"C2";"1";"A50";"Crackly_Hard";4;1;6.397;10;3.979;26.767;22.788;0.15;0.24;0.39
"C2";"1";"A51";"Crispy";7;1;3.671;11;2.206;23.33;21.124;0.3;0.16;0.46
"C2";"1";"A51";"Crispy";2;1;3.824;6;2.206;23.33;21.124;0.09;0.16;0.25
"C2";"1";"A51";"Salty";6;1;1.24;7;2.206;23.33;21.124;0.26;0.05;0.31
"C2";"1";"A51";"Salty";15;1;7.892;23;2.206;23.33;21.124;0.64;0.34;0.98
"C2";"1";"A51";"Salty";11;1;3.088;14;2.206;23.33;21.124;0.47;0.13;0.6
"C2";"1";"A51";"Potato";14;1;1.409;15;2.206;23.33;21.124;0.6;0.06;0.66
"C2";"1";"A52";"Potato";4;1;6.66;11;2.471;25.013;22.542;0.16;0.27;0.43
"C2";"1";"A52";"Crackly_Hard";3;1;1.625;4;2.471;25.013;22.542;0.12;0.06;0.18
"C2";"1";"A52";"Crispy";2;1;0.383;3;2.471;25.013;22.542;0.08;0.02;0.1
"C2";"1";"A52";"Bland";11;1;2.902;14;2.471;25.013;22.542;0.44;0.12;0.56
"C2";"1";"A52";"Potato";14;1;3.162;17;2.471;25.013;22.542;0.56;0.13;0.69
"C2";"1";"A52";"Roasted";17;1;7.81;25;2.471;25.013;22.542;0.68;0.31;0.99
"C2";"1";"A54";"Crispy";1;1;1.664;3;0.988;17.313;16.325;0.06;0.1;0.16
"C2";"1";"A54";"Crackly_Hard";3;1;2.113;5;0.988;17.313;16.325;0.17;0.12;0.29
"C2";"1";"A54";"Salty";14;1;3.133;17;0.988;17.313;16.325;0.81;0.18;0.99
